9-14-25:[0.0, 3.0, 2.9925000000000006, 1.57875, 0.0, 0.0, 0.0, 0.0, 0.0]
65-37-14:[0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0]
9-14-26:[3.7281130312500004, 1.5, 4.46908125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
65-37-15:[0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.9175000000000004]
9-14-27:[0.0, 1.5, 13.540087500000002, 0.0, -1.03091875, 0.0, 3.7412543750000005, 0.0, 3.6099020625000002]
9-14-28:[0.0, 1.9325, 3.0119625, 5.766009497810156, 0.0, 0.0, 1.0, 4.477664489901458, 3.1361364375000003]
16-64-6:[0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0]
16-64-3:[0.0, 0.0, 0.0, 0.0, 0.0, 2.9250000000000003, 4.64625, 0.0, 0.0]
65-37-10:[0.0, 0.0, 0.0, 3.0780374531250003, 0.0, 0.0, 0.0, 0.0, 0.0]
77-45-22:[0.0, 0.0, 0.0, 0.0, 1.5848125, 7.684125, 0.0, 1.5750000000000002, 0.0]
9-14-21:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7743396875000004, 0.0]
9-14-22:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
9-14-23:[1.5, 0.0, 0.0, 2.9962500000000003, 0.0, 0.0, 0.0, 0.0, 0.0]
77-45-14:[1.9250000000000003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
77-45-15:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.450875, 0.0]
77-45-12:[0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0]
21-23-6:[0.0, 0.0, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0]
65-37-23:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.85, 0.0, 0.0]
9-14-35:[9.408165654135772, 3.5585418485181686, 2.9175000000000004, 5.29425, 8.59188645011008, 11.047261483667619, 5.872261483667618, 0.0, 13.337723126698275]
9-14-36:[0.0, 2.166886156334914, 1.6425, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0]
44-32-4:[1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.9175000000000004]
65-37-25:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
65-37-26:[0.0, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
44-32-2:[0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0]
65-37-20:[0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
65-37-21:[0.0, 0.0, 0.0, 3.14625, 5.6325, 0.0, 0.0, 0.0, 0.0]
44-32-5:[1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
44-32-6:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
77-45-32:[0.0, 0.0, 2.85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
77-45-33:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0]
77-45-30:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.9250000000000003, 0.0]
5-36-16:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.85, 0.0]
9-14-30:[0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 1.5, 0.0, 0.0]
9-14-31:[0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0]
5-36-10:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0]
